instance,family,lemma_id,clause,length,origin,support,structural_check,structural_ok,implication_verdict,implication_ms,verification_solver,accepted,verification_log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,304,-2 -66,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,19.319746,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00304.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,305,-10 -18,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,19.925233,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00305.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,306,-10 -26,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,18.96964,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00306.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,307,-10 -34,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,18.435222,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00307.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,308,-10 -42,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,18.649068,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00308.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,309,-10 -50,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,19.288585,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00309.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,310,-10 -58,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,19.570757,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00310.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,311,-10 -66,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,19.773948,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00311.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,312,-18 -26,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,19.3407,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00312.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,313,-18 -34,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,18.95431,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00313.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,314,-18 -42,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,18.879795,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00314.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,315,-18 -50,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,18.568038,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00315.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,316,-18 -58,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,18.541743,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00316.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,317,-18 -66,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,19.825189,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00317.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,318,-26 -34,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,20.974322,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00318.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,319,-26 -42,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,19.858765,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00319.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,320,-26 -50,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,17.958997,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00320.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,321,-26 -58,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,17.910883,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00321.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,322,-26 -66,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,18.099405,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00322.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,323,-34 -42,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,17.993696,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00323.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,324,-34 -50,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,17.785406,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00324.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,325,-34 -58,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,18.377279,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00325.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,326,-34 -66,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,18.003199,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00326.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,327,-42 -50,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,9.68394,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00327.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,328,-42 -58,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,18.163841,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00328.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,329,-42 -66,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,17.906161,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00329.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,330,-50 -58,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,17.903788,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00330.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,331,-50 -66,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,18.336757,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00331.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,332,-58 -66,2,capacity_family,2 10 18 26 34 42 50 58 66,family_clause_replayed,True,UNSATISFIABLE,18.164198,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00332.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,333,-3 -11,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,18.400791,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00333.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,334,-3 -19,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,18.985095,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00334.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,335,-3 -27,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,18.726047,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00335.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,336,-3 -35,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,19.259701,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00336.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,337,-3 -43,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,18.080353,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00337.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,338,-3 -51,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,9.650967,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00338.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,339,-3 -59,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,18.058781,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00339.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,340,-3 -67,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,18.033726,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00340.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,341,-11 -19,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,17.937112,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00341.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,342,-11 -27,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,9.678615,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00342.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,343,-11 -35,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,18.049219,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00343.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,344,-11 -43,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,18.553054,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00344.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,345,-11 -51,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,17.881663,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00345.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,346,-11 -59,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,18.126369,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00346.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,347,-11 -67,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,18.344268,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00347.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,348,-19 -27,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,17.875099,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00348.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,349,-19 -35,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,18.909679,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00349.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,350,-19 -43,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,18.451861,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00350.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,351,-19 -51,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,10.017442,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00351.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,352,-19 -59,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,9.820157,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00352.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,353,-19 -67,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,17.834878,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00353.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,354,-27 -35,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,9.818571,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00354.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,355,-27 -43,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,18.619537,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00355.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,356,-27 -51,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,17.84393,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00356.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,357,-27 -59,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,18.388868,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00357.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,358,-27 -67,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,18.016411,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00358.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,359,-35 -43,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,18.483279,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00359.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,360,-35 -51,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,19.385283,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00360.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,361,-35 -59,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,18.508175,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00361.log
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,362,-35 -67,2,capacity_family,3 11 19 27 35 43 51 59 67,family_clause_replayed,True,UNSATISFIABLE,19.182071,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/010_hidden_pigeonhole_hidden_noise100_scale9_noise100__lemma00362.log
